Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LogSalePrice
329,75,RL,52.0,11888.0,Pave,3,3,4,Inside,3,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,No,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0,844.0,844,GasA,4,0,FuseA,1445.0,689,0,2134.0,0.0,0,2,0,4.5,1,4,10,8,0.0,0,Detchd,1930.0,1,2.0,441.0,3,3,2,0,60,0,0,0,0,0,7,2009,WD,Normal,214500,12.27606501735021
330,70,RM,60.0,6402.0,Pave,4,4,4,Corner,3,IDOTRR,Norm,Norm,1Fam,2Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,No,0.0,3,3,PConc,3,3,2,1,0.0,1,0,596.0,596,GasA,3,0,SBrkr,596.0,596,0,1192.0,0.0,0,1,0,3.0,1,3,6,8,0.0,0,Detchd,1920.0,1,1.0,189.0,2,2,0,0,0,0,0,0,0,0,7,2009,WD,Normal,78000,11.26446410567173
331,90,RL,73.0,10624.0,Pave,3,4,4,Inside,3,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,84.0,3,3,CBlock,3,3,1,6,40.0,3,0,1424.0,1728,GasA,3,1,SBrkr,1728.0,0,0,1728.0,0.0,0,2,0,4.5,1,3,10,8,0.0,0,Detchd,2002.0,1,1.0,352.0,3,3,2,155,0,0,0,0,0,0,11,2007,WD,Normal,119000,11.686878772093667
332,20,RL,70.0,8176.0,Pave,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,3,3,CBlock,3,3,1,3,846.0,1,0,210.0,1056,GasA,2,1,SBrkr,1056.0,0,0,1056.0,1.0,0,1,0,3.0,1,3,6,8,0.0,0,Attchd,1958.0,2,1.0,308.0,3,3,2,0,0,0,0,0,0,0,8,2007,WD,Normal,139000,11.842229212112828
333,20,RL,85.0,10655.0,Pave,3,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,4,3,PConc,4,3,1,6,1124.0,0,0,1603.0,2049,GasA,5,1,SBrkr,1629.0,0,0,1629.0,1.0,0,2,0,3.0,1,4,7,8,1.0,4,Attchd,2003.0,2,3.0,880.0,3,3,2,0,0,0,0,0,0,0,10,2009,WD,Normal,284000,12.556729517143344
334,120,RM,59.0,8198.0,Pave,4,4,4,FR3,3,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,4,3,PConc,4,3,3,6,720.0,1,0,638.0,1358,GasA,5,1,SBrkr,1358.0,0,0,1358.0,1.0,0,2,0,2.0,1,4,6,8,1.0,4,Attchd,2004.0,2,2.0,484.0,3,3,2,192,30,0,0,0,0,0,7,2008,WD,Normal,207000,12.240474072247506
335,60,RL,59.0,9042.0,Pave,3,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,3,PConc,4,3,4,6,828.0,1,0,115.0,943,GasA,4,1,SBrkr,943.0,695,0,1638.0,1.0,0,2,1,3.0,1,3,7,8,2.0,3,Attchd,1998.0,3,2.0,472.0,3,3,2,100,38,0,0,0,0,0,7,2008,WD,Normal,192000,12.165250651009918
336,145,RL,85.0,17683.25,Grvl,3,2,4,Corner,1,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,CompShg,Plywood,Plywood,No,0.0,3,3,CBlock,3,3,4,5,1249.0,4,0,103.0,1499,GasA,5,1,SBrkr,1619.0,167,0,1786.0,2.0,0,2,0,3.0,1,3,7,8,2.0,4,Attchd,1965.0,3,2.0,529.0,3,3,2,420,0,0,0,0,0,0,8,2008,WD,Normal,228950,12.341258918085241
337,20,RL,86.0,14157.0,Pave,3,2,4,Corner,3,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,4,3,PConc,5,3,4,6,1249.0,1,0,673.0,1922,GasA,5,1,SBrkr,1922.0,0,0,1922.0,1.0,0,2,0,3.0,1,4,8,8,1.0,4,Attchd,2005.0,3,3.0,676.0,3,3,2,178,51,0,0,0,0,0,7,2007,WD,Normal,377426,12.841129801965447
338,20,RL,70.0,9135.0,Pave,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,4,3,PConc,4,3,3,6,810.0,1,0,726.0,1536,GasA,5,1,SBrkr,1536.0,0,0,1536.0,1.0,0,2,0,3.0,1,4,7,8,0.0,0,Attchd,2002.0,2,2.0,532.0,3,3,2,192,74,0,0,0,0,0,12,2008,WD,Normal,214000,12.273731294003989
339,20,RL,91.0,14145.0,Pave,4,4,4,Corner,3,NWAmes,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,4,3,CBlock,4,3,2,5,213.0,1,0,995.0,1208,GasA,5,1,SBrkr,1621.0,0,0,1621.0,1.0,0,2,0,3.0,1,4,8,8,0.0,0,Attchd,1984.0,2,2.0,440.0,3,3,2,108,45,0,0,0,0,0,5,2006,WD,Normal,202500,12.218495165528731
340,20,RL,66.0,12400.0,Pave,3,4,4,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,6,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,3,3,CBlock,3,2,1,3,585.0,1,0,630.0,1215,GasA,3,1,FuseA,1215.0,0,0,1215.0,0.0,0,1,0,3.0,1,3,6,8,0.0,0,Attchd,1958.0,1,1.0,297.0,3,3,2,0,0,0,0,0,0,0,6,2009,WD,Normal,155000,11.951180395901384
341,60,RL,85.0,14191.0,Pave,4,4,4,Inside,3,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,3,PConc,4,3,1,1,0.0,1,0,967.0,967,GasA,5,1,SBrkr,993.0,915,0,1908.0,0.0,0,2,1,4.0,1,4,9,8,0.0,0,Attchd,2002.0,3,2.0,431.0,3,3,2,135,0,0,0,0,0,0,4,2010,WD,Normal,202900,12.220468525813907
342,20,RH,60.0,8400.0,Pave,4,4,4,Inside,3,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,No,0.0,2,2,CBlock,3,2,1,1,0.0,1,0,721.0,721,GasA,4,1,SBrkr,841.0,0,0,841.0,0.0,0,1,0,2.0,1,3,4,8,0.0,0,CarPort,1950.0,1,1.0,294.0,3,3,0,250,0,0,0,0,0,0,9,2009,WD,Normal,82000,11.314474526246391
343,90,RL,73.0,8544.0,Pave,4,4,4,Inside,3,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,3,3,Slab,0,0,0,0,0.0,0,0,0.0,43,Wall,2,0,FuseA,1040.0,0,0,1040.0,0.0,0,2,0,2.0,1,3,6,8,0.0,0,Detchd,1949.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,5,2006,WD,Normal,87500,11.379394072345706
344,120,RL,63.0,8849.0,Pave,3,4,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,409.375,5,3,PConc,5,3,1,6,28.0,1,0,1656.0,1684,GasA,5,1,SBrkr,1684.0,0,0,1684.0,0.0,0,2,0,2.0,1,5,6,8,1.0,5,Attchd,2005.0,2,2.0,564.0,3,3,2,420,72,0,0,0,0,0,7,2008,WD,Normal,266000,12.491251587763836
345,145,RM,36.0,2592.0,Pave,4,4,4,Inside,3,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,No,0.0,3,3,CBlock,4,3,1,3,129.0,4,0,175.0,536,GasA,3,1,SBrkr,536.0,576,0,1112.0,0.0,0,1,1,3.0,1,3,4,8,0.0,0,Attchd,1976.0,1,1.0,336.0,3,3,2,182,0,0,0,0,0,0,4,2010,WD,Normal,85000,11.350406535472453
346,50,RL,65.0,6435.0,Pave,4,4,4,Inside,3,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,No,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0,972.0,972,GasA,4,1,SBrkr,972.0,605,0,1577.0,0.0,0,1,0,3.0,1,2,6,8,1.0,4,Detchd,1939.0,1,1.0,312.0,3,3,2,0,0,0,0,0,0,0,10,2006,WD,Normal,140200,11.850825253582627
347,20,RL,73.0,12772.0,Pave,3,4,4,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,No,0.0,3,4,CBlock,3,3,2,4,498.0,1,0,460.0,958,GasA,3,1,SBrkr,958.0,0,0,958.0,0.0,0,1,0,2.0,1,3,5,8,0.0,0,Attchd,1960.0,2,1.0,301.0,3,3,2,0,0,0,0,0,0,0,4,2007,WD,Normal,151500,11.928340903931561
348,20,RL,73.0,17600.0,Pave,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,3,3,CBlock,3,3,1,4,1270.0,1,0,208.0,1478,GasA,5,1,FuseA,1478.0,0,0,1478.0,1.0,0,2,0,3.0,1,3,6,8,2.0,4,Attchd,1960.0,1,2.0,498.0,3,3,2,0,40,0,0,0,0,0,12,2009,WD,Normal,157500,11.967180737247824
349,145,RL,36.0,2448.0,Pave,4,4,4,Inside,3,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,6,573.0,1,0,191.0,764,GasA,5,1,SBrkr,764.0,862,0,1626.0,1.0,0,2,1,2.0,1,4,6,8,0.0,0,BuiltIn,2003.0,2,2.0,474.0,3,3,2,0,27,0,0,0,0,0,10,2008,WD,Normal,154000,11.944707881395766
350,60,RL,56.0,17683.25,Pave,2,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,409.375,5,3,PConc,5,3,1,6,1410.0,1,0,438.0,1848,GasA,5,1,SBrkr,1848.0,880,0,2728.0,1.0,0,2,1,4.0,1,5,10,8,2.0,5,Attchd,2006.0,3,3.0,706.0,3,3,2,0,0,0,0,0,0,0,4,2006,New,Partial,437154,12.988040814744458
351,120,RL,68.0,7820.0,Pave,3,4,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,362.0,5,3,PConc,5,3,1,1,0.0,1,0,1685.5,1869,GasA,5,1,SBrkr,1869.0,0,0,1869.0,0.0,0,2,0,2.0,1,5,6,8,1.0,4,Attchd,2007.0,2,2.0,617.0,3,3,2,210,54,0,0,0,0,0,12,2007,New,Partial,318061,12.669998467265833
352,120,RL,80.0,5271.0,Pave,3,1,4,Inside,2,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,3,3,PConc,4,3,4,6,1082.0,1,0,371.0,1453,GasA,4,1,SBrkr,1453.0,0,0,1453.0,1.0,0,1,1,2.0,1,4,6,8,1.0,3,Attchd,1986.0,2,2.0,445.0,3,3,2,0,80,0,0,0,0,0,12,2006,WD,Abnorml,190000,12.154779351142624
353,50,RL,60.0,9084.0,Pave,4,4,4,Inside,3,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,3,CBlock,3,2,2,2,236.0,3,0,0.0,616,GasA,3,0,SBrkr,616.0,495,0,1111.0,0.0,0,1,0,3.0,1,3,5,8,0.0,0,Detchd,1941.0,1,1.0,200.0,3,2,2,48,0,0,0,0,0,0,3,2008,ConLw,Normal,95000,11.461632170582678
354,30,RM,60.0,8520.0,Pave,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,4,BrkTil,3,3,1,1,0.0,1,0,624.0,624,GasA,4,1,SBrkr,720.0,0,0,720.0,0.0,0,1,0,2.0,1,3,5,8,0.0,0,Detchd,2005.0,1,2.0,484.0,3,3,2,106,0,0,0,0,0,0,5,2010,WD,Normal,105900,11.570250531589497
355,50,RL,60.0,8400.0,Pave,4,3,4,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,No,0.0,3,3,CBlock,3,3,1,2,388.0,1,0,552.0,940,GasA,5,1,SBrkr,1192.0,403,0,1595.0,0.0,0,1,0,2.0,1,3,6,8,2.0,4,Attchd,1940.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,6,2006,WD,Normal,140000,11.84939770159144
356,20,RL,105.0,11249.0,Pave,2,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,4,PConc,4,4,1,5,334.0,4,0,322.0,1200,GasA,5,1,SBrkr,1200.0,0,0,1200.0,1.0,0,2,0,3.0,1,4,6,8,0.0,0,Attchd,1995.0,2,2.0,521.0,3,3,2,0,26,0,0,0,0,0,8,2007,WD,Normal,177500,12.086725887897607
357,20,RL,65.0,9248.0,Pave,3,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,106.0,3,3,PConc,4,3,1,6,560.0,1,0,598.0,1158,GasA,4,1,SBrkr,1167.0,0,0,1167.0,1.0,0,2,0,3.0,1,4,6,8,0.0,0,Attchd,1992.0,2,2.0,400.0,3,3,2,120,26,0,0,0,0,0,7,2009,WD,Normal,173000,12.061046873479915
358,120,RM,44.0,4224.0,Pave,4,4,4,Inside,3,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,No,0.0,3,3,PConc,4,3,1,5,874.0,1,0,268.0,1142,GasA,3,1,SBrkr,1142.0,0,0,1142.0,1.0,0,1,1,3.0,1,3,6,8,1.0,1,Attchd,1976.0,3,2.0,528.0,3,3,2,420,90,0,0,0,0,0,8,2007,WD,Normal,134000,11.805595078933049
359,80,RL,92.0,6930.0,Pave,3,4,4,Inside,3,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,3,3,CBlock,3,3,3,4,300.0,3,0,468.0,1062,GasA,5,1,FuseF,1352.0,0,0,1352.0,0.0,0,1,0,3.0,1,4,6,6,0.0,0,BuiltIn,1958.0,1,1.0,288.0,3,3,2,168,0,0,0,0,0,0,7,2006,WD,Abnorml,130000,11.77528972943772
360,60,RL,78.0,12011.0,Pave,3,4,4,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,409.375,4,3,PConc,4,3,3,6,956.0,1,0,130.0,1086,GasA,5,1,SBrkr,1086.0,838,0,1924.0,1.0,0,2,1,3.0,1,4,7,8,1.0,3,Attchd,1998.0,2,2.0,592.0,3,3,2,208,75,0,0,0,0,0,6,2006,WD,Normal,280000,12.542544882151386
361,85,RL,73.0,7540.0,Pave,3,4,4,CulDSac,3,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,3,CBlock,4,3,3,6,773.0,1,0,115.0,888,GasA,5,1,SBrkr,912.0,0,0,912.0,1.0,0,1,0,2.0,1,3,5,8,1.0,3,Attchd,1978.0,2,2.0,470.0,3,3,2,0,0,0,0,0,0,0,6,2007,WD,Normal,156000,11.957611286231675
362,50,RL,52.0,9144.0,Pave,4,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,No,0.0,3,3,CBlock,3,3,1,3,399.0,1,0,484.0,883,GasA,4,1,SBrkr,988.0,517,0,1505.0,1.0,0,1,0,3.0,1,3,8,8,0.0,0,Detchd,1940.0,1,1.0,240.0,3,3,0,0,0,0,0,0,0,0,7,2008,WD,Normal,145000,11.884489021402711
363,85,RL,64.0,7301.0,Pave,4,4,4,Corner,3,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,CompShg,HdBoard,HdBoard,BrkFace,409.375,4,3,Slab,0,0,0,0,0.0,0,0,0.0,43,GasA,5,1,SBrkr,495.0,1427,0,1922.0,0.0,0,3,0,4.0,1,4,7,8,1.0,5,BuiltIn,2003.0,2,2.0,672.0,3,3,2,0,0,0,0,0,0,0,7,2009,ConLD,Normal,198500,12.198544379109382
364,145,RM,30.0,1680.0,Pave,4,4,4,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,409.375,3,3,CBlock,3,3,1,5,162.0,1,0,321.0,483,GasA,4,1,SBrkr,483.0,504,0,987.0,0.0,0,1,1,2.0,1,4,5,8,0.0,0,Detchd,1972.0,1,1.0,264.0,3,3,2,250,0,0,0,0,0,0,5,2009,WD,Normal,118000,11.678439903447801
365,60,RL,80.0,17683.25,Pave,3,4,4,FR2,3,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,3,3,PConc,4,3,2,6,712.0,1,0,84.0,796,GasA,3,1,SBrkr,790.0,784,0,1574.0,1.0,0,2,1,3.0,1,3,6,8,1.0,3,Attchd,1976.0,3,2.0,566.0,3,3,2,306,111,0,0,0,0,0,7,2006,WD,Normal,190000,12.154779351142624
366,70,RM,59.0,10690.0,Pave,4,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,No,0.0,3,4,CBlock,3,2,1,3,456.0,1,0,216.0,672,GasA,4,1,FuseA,672.0,672,0,1344.0,0.0,0,1,0,3.0,1,3,6,8,0.0,0,Detchd,1964.0,1,1.0,468.0,3,2,2,0,128,0,0,0,0,0,7,2009,WD,Normal,147000,11.898187865760873
367,20,RL,73.0,9500.0,Pave,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,BrkFace,247.0,3,3,CBlock,4,3,1,4,609.0,1,0,785.0,1394,GasA,4,1,SBrkr,1394.0,0,0,1394.0,1.0,0,1,1,3.0,1,3,6,8,2.0,4,Attchd,1963.0,2,2.0,514.0,3,3,2,0,76,0,0,0,0,0,7,2009,WD,Normal,159000,11.976659481202368
368,80,RL,101.0,9150.0,Pave,3,4,4,Corner,3,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,3,3,CBlock,4,3,4,6,371.0,1,0,728.0,1099,GasA,4,1,SBrkr,1431.0,0,0,1431.0,0.0,0,1,0,3.0,1,3,6,8,1.0,4,Basment,1962.0,2,1.0,296.0,3,3,2,64,110,0,0,0,0,0,12,2008,WD,Normal,165000,12.013700752882718
369,20,RL,78.0,7800.0,Pave,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,3,3,PConc,3,3,1,2,540.0,1,0,728.0,1268,GasA,4,1,SBrkr,1268.0,0,0,1268.0,0.0,0,1,0,2.0,1,3,7,8,1.0,4,Attchd,1954.0,3,1.0,244.0,3,3,2,0,98,0,0,0,0,0,3,2010,WD,Normal,132000,11.790557201568507
370,20,RL,73.0,9830.0,Pave,3,4,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,3,4,CBlock,3,3,1,5,72.0,3,0,733.0,1063,GasA,5,1,SBrkr,1287.0,0,0,1287.0,1.0,0,1,0,3.0,1,4,7,8,1.0,4,Detchd,1997.0,3,2.0,576.0,3,3,2,364,17,0,0,0,0,0,3,2010,WD,Normal,162000,11.99535161421452
371,60,RL,65.0,8121.0,Pave,3,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,3,PConc,4,3,1,1,0.0,1,0,953.0,953,GasA,5,1,SBrkr,953.0,711,0,1664.0,0.0,0,2,1,3.0,1,3,7,8,1.0,3,Attchd,2000.0,2,2.0,460.0,3,3,2,100,40,0,0,0,0,0,1,2006,WD,Normal,172400,12.05757263721173
372,50,RL,80.0,17120.0,Pave,4,4,4,Inside,3,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,No,0.0,3,3,CBlock,0,0,0,0,0.0,0,0,0.0,43,GasA,3,1,SBrkr,1120.0,468,0,1588.0,0.0,0,2,0,4.0,1,3,7,6,1.0,4,Detchd,1991.0,3,2.0,680.0,3,3,0,0,59,0,0,0,0,0,7,2008,WD,Normal,134432,11.808813773969108
373,120,RL,50.0,7175.0,Pave,4,4,4,Inside,3,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,No,0.0,3,3,CBlock,4,3,1,5,623.0,2,0,0.0,744,GasA,3,1,SBrkr,752.0,0,0,752.0,1.0,0,1,0,2.0,1,3,4,8,0.0,0,Attchd,1984.0,1,1.0,264.0,3,3,2,353,0,0,0,0,0,0,2,2010,WD,Normal,125000,11.736069016284437
374,20,RL,79.0,10634.0,Pave,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,No,0.0,3,3,PConc,3,3,1,4,428.0,2,0,0.0,608,GasA,3,1,SBrkr,1319.0,0,0,1319.0,1.0,0,1,0,3.0,1,3,5,6,0.0,0,Attchd,1953.0,1,1.0,270.0,3,3,2,66,0,0,0,0,0,0,11,2009,WD,Normal,123000,11.719939634354555
375,60,RL,65.0,8200.0,Pave,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,3,PConc,4,3,1,1,0.0,1,0,847.0,847,GasA,5,1,SBrkr,847.0,1081,0,1928.0,0.0,0,2,1,4.0,1,4,8,8,1.0,4,BuiltIn,2003.0,3,2.0,434.0,3,3,2,100,48,0,0,0,0,0,7,2007,WD,Normal,219500,12.299107511497363
376,30,RL,65.5,10020.0,Pave,3,1,4,Inside,1,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,2,2,BrkTil,2,1,4,4,350.0,1,0,333.0,683,GasA,4,0,FuseA,904.0,0,0,904.0,1.0,0,0,1,1.0,1,2,4,4,0.0,0,No,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,3,2009,WD,Normal,61000,11.018629143155449
377,85,RL,57.0,8846.0,Pave,3,4,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,3,PConc,4,3,3,6,298.0,1,0,572.0,870,GasA,5,1,SBrkr,914.0,0,0,914.0,0.0,0,1,0,2.0,1,3,5,8,0.0,0,Detchd,1998.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,7,2006,WD,Normal,148000,11.904967552746252
378,60,FV,102.0,11143.0,Pave,3,4,4,Corner,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,No,0.0,4,3,PConc,4,3,1,1,0.0,1,0,1580.0,1580,GasA,5,1,SBrkr,1580.0,886,0,2466.0,0.0,0,3,0,4.0,1,4,8,8,1.0,4,Attchd,2004.0,2,2.0,610.0,3,3,2,159,170,0,0,0,0,0,12,2007,WD,Normal,340000,12.736700896592344
379,20,RL,88.0,11394.0,Pave,4,4,4,Corner,3,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,Stone,350.0,4,3,PConc,5,3,3,6,1445.0,1,0,411.0,1856,GasA,5,1,SBrkr,1856.0,0,0,1856.0,1.0,0,1,1,1.0,1,5,8,8,1.0,5,Attchd,2010.0,3,3.0,834.0,3,3,2,113,0,0,0,0,0,0,6,2010,New,Partial,394432,12.885202034321916
380,60,RL,60.0,8123.0,Pave,3,4,4,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,3,3,PConc,4,3,1,1,0.0,1,0,982.0,982,GasA,5,1,SBrkr,1007.0,793,0,1800.0,0.0,0,2,1,3.0,1,3,7,8,1.0,3,Attchd,2000.0,3,2.0,463.0,3,3,2,100,63,0,0,0,0,0,6,2009,WD,Normal,179000,12.095141084822892
381,50,RL,50.0,5000.0,Pave,4,4,4,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,No,0.0,3,3,BrkTil,3,3,1,2,218.0,1,0,808.0,1026,GasA,3,1,SBrkr,1026.0,665,0,1691.0,0.0,0,2,0,3.0,1,4,6,8,1.0,4,Detchd,1924.0,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,5,2010,WD,Normal,127000,11.751942365440728
382,20,FV,60.0,7200.0,Pave,4,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,3,PConc,4,4,1,1,0.0,1,0,1293.0,1293,GasA,5,1,SBrkr,1301.0,0,0,1301.0,1.0,0,2,0,2.0,1,4,5,8,1.0,4,Attchd,2006.0,2,2.0,572.0,3,3,2,216,121,0,0,0,0,0,8,2006,New,Partial,187750,12.142866569626381
383,60,RL,79.0,9245.0,Pave,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,3,PConc,4,3,3,1,0.0,1,0,939.0,939,GasA,5,1,SBrkr,939.0,858,0,1797.0,0.0,0,2,1,3.0,1,4,8,8,0.0,0,Attchd,2006.0,2,2.0,639.0,3,3,2,144,53,0,0,0,0,0,4,2007,WD,Normal,213500,12.271392111650817
