LotFrontage,LotArea,LotShape,LandContour,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,SalePrice,LogSalePrice,total_sf,total_bathrooms,total_porch_sf,house_age,remod_age,has_remodelled,qual_x_sf,overall_score,has_garage,has_basement,MSSubClass_145,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_No,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,neighbourhood_tier_Low,neighbourhood_tier_Mid
98.0,11428.0,3,4,3,8,5,2006,2006,5.517452896464707,4,3,4,3,1,1,0.0,1,1626.0,1626,5,1,1634.0,0,1634.0,0.0,2,0,3.0,4,7,8,1.0,4,7.604396348796338,2,3.0,866.0,3,3,2,0.0,3.8066624897703196,250000,12.429216196844385,3260.0,2.0,3.8066624897703196,1,1,0,13072.0,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
76.0,9291.0,3,4,3,6,5,1993,1993,4.795790545596741,4,3,4,3,1,6,426.0,1,406.0,832,5,1,832.0,878,1710.0,0.0,2,1,3.0,4,7,8,0.0,0,7.597897950521784,2,2.0,506.0,3,3,2,4.976733742420574,4.2626798770413155,187000,12.138863895836725,2542.0,2.5,4.2626798770413155,15,15,0,10260.0,30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
61.5,6820.0,3,4,3,8,5,1985,1985,0.0,4,3,4,3,3,6,368.0,4,0.0,1488,3,1,1502.0,0,1502.0,1.0,1,1,1.0,4,4,8,0.0,0,7.593877844605118,2,2.0,528.0,3,3,2,0.0,4.007333185232471,212000,12.26434155365415,2990.0,2.5,4.007333185232471,25,25,0,12016.0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
92.0,11952.0,4,4,3,7,6,1977,1977,0.0,3,3,4,3,1,1,0.0,1,808.0,808,3,1,1161.0,808,1969.0,0.0,2,1,3.0,3,8,8,1.0,4,7.589841512182657,2,2.0,534.0,3,3,2,0.0,0.0,190000,12.154779351142624,2777.0,2.5,0.0,30,30,0,13783.0,42,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
35.0,3675.0,4,4,3,6,5,2005,2005,4.394449154672439,3,3,4,3,4,6,459.0,1,88.0,547,5,1,1072.0,0,1072.0,1.0,1,0,2.0,3,5,8,0.0,0,7.603897968521881,2,2.0,525.0,3,3,2,0.0,3.367295829986474,148000,11.904967552746252,1619.0,2.0,3.367295829986474,3,3,0,6432.0,30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
110.0,14977.0,3,4,3,8,5,2006,2007,5.720311776607412,4,3,5,3,4,6,1350.0,1,626.0,1976,5,1,1976.0,0,1976.0,1.0,2,0,2.0,4,7,8,1.0,5,7.604396348796338,2,3.0,908.0,3,3,2,5.5254529391317835,4.1588830833596715,440000,12.994530005894443,3952.0,3.0,4.1588830833596715,1,0,1,15808.0,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
41.0,5330.0,4,4,3,8,5,2000,2000,0.0,4,3,4,3,3,6,1196.0,1,298.0,1494,5,1,1652.0,0,1652.0,1.0,2,0,2.0,5,6,8,0.0,0,7.601402334583733,2,2.0,499.0,3,3,2,4.574710978503383,3.8918202981106265,251000,12.43320821811392,3146.0,3.0,3.8918202981106265,7,7,0,13216.0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
80.0,8480.0,4,4,3,5,6,1963,1963,0.0,3,3,3,3,1,6,630.0,1,340.0,970,3,1,970.0,0,970.0,1.0,1,0,2.0,3,5,8,0.0,0,7.599401333415815,1,2.0,624.0,3,3,2,0.0,3.2188758248682006,132500,11.794337924408412,1940.0,2.0,3.2188758248682006,44,44,0,4850.0,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
75.0,13125.0,4,4,2,6,5,1997,1998,5.375278407684165,3,3,4,3,4,6,994.0,1,484.0,1478,5,1,1493.0,0,1493.0,1.0,2,0,3.0,4,7,8,1.0,3,7.599901959208498,3,2.0,508.0,3,3,2,4.948759890378168,3.6888794541139363,208900,12.249610947544657,2971.0,3.0,3.6888794541139363,11,10,1,8958.0,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
105.0,13693.0,4,4,3,9,5,2006,2006,6.017071375821756,5,3,4,3,3,1,0.0,1,1685.5,2049,5,1,2069.0,574,2643.0,0.0,2,1,3.0,5,9,8,1.0,4,7.604396348796338,3,3.0,694.0,3,3,2,6.028278520230698,4.442651256490317,380000,12.84792653170257,4692.0,2.5,4.442651256490317,1,1,0,23787.0,45,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
79.0,10637.0,4,4,3,8,5,2007,2008,5.820082930352362,4,3,5,3,4,6,1288.0,1,417.0,1705,5,1,1718.0,0,1718.0,1.0,2,0,3.0,4,7,8,1.0,4,7.60489448081162,2,3.0,826.0,3,3,2,5.342334251964811,3.8066624897703196,297000,12.601487417784837,3423.0,3.0,3.8066624897703196,2,1,1,13744.0,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50.0,5925.0,4,3,3,4,7,1937,2000,6.017071375821756,3,3,2,3,1,3,168.0,1,739.0,907,3,1,1131.0,0,1131.0,0.0,1,0,2.0,3,7,8,0.0,0,7.59890045687141,1,2.0,672.0,3,3,2,0.0,4.290459441148391,89471,11.401669829409997,2038.0,1.0,4.290459441148391,70,7,1,4524.0,28,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
98.0,16033.0,3,4,3,9,5,2004,2005,5.937536205082426,4,3,5,3,4,6,1261.0,1,572.0,1833,5,1,1850.0,0,1850.0,1.0,2,0,3.0,4,8,8,1.0,4,7.60339933974067,3,3.0,772.0,3,3,2,6.042632833682381,4.727387818712341,326000,12.694652660348844,3683.0,3.0,4.727387818712341,2,1,1,16650.0,45,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
72.0,11846.0,3,2,3,9,5,2003,2004,6.017071375821756,4,3,5,3,4,6,1567.0,1,225.0,1792,5,1,1792.0,0,1792.0,1.0,2,0,2.0,5,6,8,1.0,4,7.602900462204755,3,3.0,874.0,3,3,2,5.332718793265369,3.912023005428146,374000,12.832011076396668,3584.0,3.0,3.912023005428146,3,2,1,16128.0,45,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50.0,2500.0,4,4,3,7,8,1915,2005,0.0,4,3,3,3,1,5,299.0,1,611.0,910,5,1,916.0,910,1826.0,1.0,1,1,4.0,5,7,6,1.0,4,7.557994958530806,1,1.0,164.0,2,2,2,0.0,0.0,155000,11.951180395901384,2736.0,2.5,0.0,94,4,1,12782.0,56,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
32.0,4500.0,4,4,3,6,5,1998,1998,4.762173934797756,3,3,5,3,1,6,897.0,1,319.0,1216,5,1,1216.0,0,1216.0,1.0,2,0,2.0,3,5,8,0.0,0,7.6004023345004,1,2.0,402.0,3,3,2,0.0,4.836281906951478,164000,12.007621706806336,2432.0,3.0,4.836281906951478,8,8,0,7296.0,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
71.0,7758.0,3,4,3,5,7,1962,2001,0.0,3,4,3,3,1,5,588.0,1,411.0,999,4,1,999.0,0,999.0,1.0,1,0,3.0,4,6,8,0.0,0,7.582738488914411,1,1.0,264.0,3,3,2,0.0,4.890349128221754,132500,11.794337924408412,1998.0,2.0,4.890349128221754,45,6,1,4995.0,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
80.0,9600.0,4,4,3,5,7,1950,2007,0.0,4,3,3,3,1,5,607.0,1,506.0,1113,4,1,1113.0,0,1113.0,0.0,1,0,3.0,4,5,8,1.0,4,7.576097340623111,1,1.0,264.0,3,3,2,0.0,4.394449154672439,147000,11.898187865760873,2226.0,1.0,4.394449154672439,59,2,1,5565.0,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
79.0,10289.0,4,4,3,5,7,1965,1965,5.1298987149230735,3,3,3,3,1,5,836.0,1,237.0,1073,3,1,1073.0,0,1073.0,1.0,1,1,3.0,3,6,8,0.0,0,7.583756300707112,2,2.0,515.0,3,3,2,0.0,0.0,156000,11.957611286231677,2146.0,2.5,0.0,42,42,0,5365.0,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
70.0,12243.0,3,4,3,5,6,1971,1971,0.0,3,3,4,3,3,5,998.0,1,486.0,1484,4,1,1484.0,0,1484.0,0.0,2,0,3.0,3,7,8,1.0,3,7.586803535162581,1,2.0,487.0,3,3,2,5.41610040220442,0.0,175000,12.072541252905651,2968.0,2.0,0.0,36,36,0,7420.0,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
60.0,10800.0,4,4,3,5,4,1900,1970,0.0,3,2,3,2,1,4,664.0,1,290.0,954,3,0,1766.0,648,2414.0,0.0,2,0,3.0,3,10,5,1.0,4,7.58629630715272,1,2.0,520.0,3,2,0,4.962844630259907,0.0,160000,11.982929094215963,3368.0,2.0,0.0,106,36,1,12070.0,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
30.0,1526.0,4,4,3,4,8,1970,2002,0.0,3,4,4,3,3,6,515.0,1,115.0,630,3,1,630.0,0,630.0,1.0,1,0,1.0,4,3,8,0.0,0,7.58629630715272,1,1.0,286.0,3,3,2,0.0,0.0,86000,11.362102575235644,1260.0,2.0,0.0,39,7,1,2520.0,32,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
30.0,2665.0,4,4,3,5,6,1976,1976,0.0,3,3,4,3,2,1,0.0,1,264.0,264,3,1,616.0,688,1304.0,0.0,1,1,3.0,3,4,8,1.0,4,7.589335823170617,3,1.0,336.0,3,3,2,4.955827057601261,3.2188758248682006,115000,11.652687407345388,1568.0,1.5,3.2188758248682006,32,32,0,6520.0,30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
79.0,9490.0,4,4,3,6,7,1941,1950,0.0,3,3,3,3,1,4,403.0,3,238.0,806,3,1,958.0,620,1578.0,1.0,1,0,3.0,2,5,8,2.0,3,7.571473648851271,1,1.0,240.0,3,3,2,0.0,0.0,133000,11.79810440720389,2384.0,2.0,0.0,65,56,1,9468.0,42,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
105.0,15578.0,3,4,3,6,5,2006,2006,0.0,4,3,4,3,1,1,0.0,1,728.0,728,4,1,728.0,728,1456.0,0.0,2,1,3.0,3,8,8,0.0,0,7.604396348796338,2,2.0,429.0,3,3,2,0.0,0.0,172785,12.059803326028716,2184.0,2.5,0.0,0,0,0,8736.0,30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
70.0,7931.0,4,4,3,5,6,1960,1960,0.0,3,3,3,3,1,4,374.0,2,363.0,1269,3,1,1269.0,0,1269.0,0.0,1,1,3.0,3,6,8,1.0,2,7.583247524303362,1,1.0,308.0,3,3,2,0.0,0.0,155000,11.951180395901384,2538.0,1.5,0.0,48,48,0,6345.0,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
50.0,5784.0,4,4,3,5,8,1938,1996,0.0,3,3,2,3,1,1,0.0,1,190.0,190,4,1,886.0,0,886.0,0.0,1,0,2.0,3,4,8,0.0,0,7.569927655242652,1,1.0,273.0,3,3,2,4.976733742420574,3.044522437723423,91300,11.42190606658306,1076.0,1.0,3.044522437723423,71,13,1,4430.0,40,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
60.0,7879.0,4,4,3,4,5,1920,1950,0.0,3,3,3,3,1,3,495.0,1,225.0,720,3,0,720.0,0,720.0,0.0,1,0,2.0,3,4,8,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,5.14166355650266,34900,10.46024210819052,1440.0,1.0,5.14166355650266,89,59,1,2880.0,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
91.0,12692.0,3,4,3,8,5,1992,1993,0.0,4,3,4,3,1,6,1231.0,1,1685.5,2049,5,1,2153.875,0,2747.25,1.0,3,0,4.0,4,10,8,1.0,4,7.597396320212795,2,2.0,546.0,3,3,2,5.579729825986222,4.330733340286331,430000,12.971540487669746,4796.25,4.0,4.330733340286331,15,14,1,21978.0,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
60.0,9120.0,4,4,3,7,6,1925,1950,0.0,3,4,3,3,1,3,329.0,1,697.0,1026,5,1,1133.0,687,1820.0,1.0,2,0,4.0,3,8,8,0.0,0,7.563200592358071,1,1.0,240.0,3,3,0,0.0,4.61512051684126,184000,12.122691036591124,2846.0,3.0,4.61512051684126,83,58,1,12740.0,42,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
